Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Forschung Fernuni,WALKING,28-02-2023,14:02:24,01:07:26,1.02,50,0.9,18.6,65:48,03:14,76,89,,,,,,,,,,175.0,65.0,,,56,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,72,,,,,,,,,
,00:00:01,71,,,,,,,,,
,00:00:02,71,,,,,,,,,
,00:00:03,70,,,,,,,,,
,00:00:04,69,0.0,00:00,,,,0.00,,,
,00:00:05,68,0.0,00:00,,,,0.00,,,
,00:00:06,67,0.0,00:00,,,,0.00,,,
,00:00:07,67,0.0,00:00,,,,0.00,,,
,00:00:08,66,0.0,00:00,,,,0.00,,,
,00:00:09,65,0.0,00:00,,,,0.00,,,
,00:00:10,64,0.0,00:00,,,,0.00,,,
,00:00:11,64,0.0,00:00,,,,0.00,,,
,00:00:12,63,0.1,00:00,,,,1.08,,,
,00:00:13,62,0.1,00:00,,,,1.08,,,
,00:00:14,61,0.1,00:00,,,,1.08,,,
,00:00:15,61,0.1,00:00,,,,1.08,,,
,00:00:16,61,0.1,00:00,,,,1.08,,,
,00:00:17,61,0.1,00:00,,,,1.08,,,
,00:00:18,61,0.1,00:00,,,,1.08,,,
,00:00:19,60,0.1,00:00,,,,1.08,,,
,00:00:20,60,0.1,00:00,,,,1.08,,,
,00:00:21,60,0.1,00:00,,,,1.08,,,
,00:00:22,60,0.1,00:00,,,,1.08,,,
,00:00:23,60,0.0,00:00,,,,1.08,,,
,00:00:24,59,0.0,00:00,,,,1.08,,,
,00:00:25,59,0.0,00:00,,,,1.08,,,
,00:00:26,59,0.0,00:00,,,,1.08,,,
,00:00:27,59,0.0,00:00,,,,1.08,,,
,00:00:28,58,0.3,173:04,,,,2.13,,,
,00:00:29,57,0.3,173:04,,,,2.13,,,
,00:00:30,57,0.3,173:04,,,,2.13,,,
,00:00:31,57,0.3,173:04,,,,2.13,,,
,00:00:32,56,0.3,173:04,,,,2.13,,,
,00:00:33,56,0.3,173:04,,,,2.13,,,
,00:00:34,55,1.0,58:44,,,,3.22,,,
,00:00:35,55,1.0,58:44,,,,3.22,,,
,00:00:36,54,1.0,58:44,,,,3.22,,,
,00:00:37,55,1.0,58:44,,,,3.22,,,
,00:00:38,55,1.5,40:48,,,,4.32,,,
,00:00:39,56,1.5,40:48,,,,4.32,,,
,00:00:40,56,1.5,40:48,,,,4.32,,,
,00:00:41,57,1.5,40:48,,,,4.32,,,
,00:00:42,57,1.5,40:48,,,,4.32,,,
,00:00:43,58,1.5,40:48,,,,4.32,,,
,00:00:44,59,1.1,53:23,,,,4.32,,,
,00:00:45,59,1.1,53:23,,,,4.32,,,
,00:00:46,59,1.1,53:23,,,,4.32,,,
,00:00:47,58,0.4,133:36,,,,4.32,,,
,00:00:48,58,0.6,100:28,,,,5.72,,,
,00:00:49,58,1.6,36:50,,,,7.44,,,
,00:00:50,58,1.6,36:50,,,,7.44,,,
,00:00:51,57,1.6,36:50,,,,7.44,,,
,00:00:52,57,1.6,36:50,,,,7.44,,,
,00:00:53,56,2.1,29:15,,,,8.86,,,
,00:00:54,56,2.1,29:15,,,,8.86,,,
,00:00:55,55,2.1,29:15,,,,8.86,,,
,00:00:56,55,2.1,29:15,,,,8.86,,,
,00:00:57,54,2.1,29:15,,,,8.86,,,
,00:00:58,54,2.1,29:15,,,,8.86,,,
,00:00:59,54,1.5,41:16,,,,8.86,,,
,00:01:00,53,1.5,41:16,,,,8.86,,,
,00:01:01,52,1.1,53:18,,,,9.93,,,
,00:01:02,52,1.1,53:18,,,,9.93,,,
,00:01:03,52,1.5,39:33,,,,11.96,,,
,00:01:04,52,1.5,39:33,,,,11.96,,,
,00:01:05,52,2.2,26:51,,,,13.06,,,
,00:01:06,52,2.2,26:51,,,,13.06,,,
,00:01:07,52,2.2,26:51,,,,13.06,,,
,00:01:08,52,2.2,26:51,,,,13.06,,,
,00:01:09,53,2.2,26:51,,,,13.06,,,
,00:01:10,53,2.4,25:15,,,,14.64,,,
,00:01:11,52,2.4,25:15,,,,14.64,,,
,00:01:12,52,2.4,25:15,,,,14.64,,,
,00:01:13,52,2.2,27:53,,,,16.57,,,
,00:01:14,52,2.2,27:53,,,,16.57,,,
,00:01:15,51,2.1,29:14,,,,18.28,,,
,00:01:16,51,2.1,29:14,,,,18.28,,,
,00:01:17,51,2.1,29:14,,,,18.28,,,
,00:01:18,51,1.7,35:51,,,,19.92,,,
,00:01:19,51,1.5,40:58,,,,25.08,,,
,00:01:20,51,0.9,68:35,,,,30.24,,,
,00:01:21,51,0.4,141:51,,,,35.40,,,
,00:01:22,51,0.0,00:00,,,,38.64,,,
,00:01:23,50,0.1,00:00,,,,43.80,,,
,00:01:24,50,0.1,00:00,,,,48.96,,,
,00:01:25,50,0.1,00:00,,,,54.12,,,
,00:01:26,50,0.1,00:00,,,,59.28,,,
,00:01:27,50,0.1,00:00,,,,64.44,,,
,00:01:28,49,0.1,00:00,,,,69.60,,,
,00:01:29,49,0.1,00:00,,,,70.28,,,
,00:01:30,49,0.1,00:00,,,,70.28,,,
,00:01:31,49,0.1,00:00,,,,70.28,,,
,00:01:32,49,0.0,00:00,,,,70.28,,,
,00:01:33,49,0.0,00:00,,,,70.28,,,
,00:01:34,48,0.0,00:00,,,,70.28,,,
,00:01:35,48,0.0,00:00,,,,70.28,,,
,00:01:36,48,0.0,00:00,,,,70.28,,,
,00:01:37,48,0.0,00:00,,,,70.28,,,
,00:01:38,48,0.0,00:00,,,,70.28,,,
,00:01:39,48,0.0,00:00,,,,75.37,,,
,00:01:40,48,0.1,00:00,,,,80.53,,,
,00:01:41,48,0.1,00:00,,,,85.68,,,
,00:01:42,47,0.0,00:00,,,,90.84,,,
,00:01:43,47,0.0,00:00,,,,96.00,,,
,00:01:44,47,0.0,00:00,,,,101.00,,,
,00:01:45,46,0.0,00:00,,,,101.00,,,
,00:01:46,46,0.0,00:00,,,,102.04,,,
,00:01:47,46,0.0,00:00,,,,102.04,,,
,00:01:48,46,0.1,00:00,,,,107.20,,,
,00:01:49,45,0.1,00:00,,,,112.36,,,
,00:01:50,45,0.1,00:00,,,,117.52,,,
,00:01:51,45,0.1,549:57,,,,122.68,,,
,00:01:52,45,0.1,549:57,,,,127.83,,,
,00:01:53,45,0.1,00:00,,,,132.99,,,
,00:01:54,45,0.1,00:00,,,,138.15,,,
,00:01:55,45,0.1,00:00,,,,143.31,,,
,00:01:56,45,0.1,00:00,,,,148.47,,,
,00:01:57,45,0.0,00:00,,,,153.63,,,
,00:01:58,45,0.0,00:00,,,,158.79,,,
,00:01:59,45,0.0,00:00,,,,162.95,,,
,00:02:00,44,0.0,00:00,,,,164.06,,,
,00:02:01,44,0.0,00:00,,,,164.06,,,
,00:02:02,44,0.0,00:00,,,,164.06,,,
,00:02:03,44,0.0,00:00,,,,164.06,,,
,00:02:04,44,0.0,00:00,,,,164.06,,,
,00:02:05,44,0.0,00:00,,,,164.06,,,
,00:02:06,44,0.0,00:00,,,,165.10,,,
,00:02:07,44,0.0,00:00,,,,165.10,,,
,00:02:08,44,0.0,00:00,,,,165.10,,,
,00:02:09,44,0.0,00:00,,,,165.10,,,
,00:02:10,44,0.0,00:00,,,,165.10,,,
,00:02:11,44,0.1,00:00,,,,168.95,,,
,00:02:12,44,1.9,31:20,,,,174.11,,,
,00:02:13,44,1.9,30:47,,,,179.26,,,
,00:02:14,44,1.9,31:32,,,,184.42,,,
,00:02:15,45,0.0,00:00,,,,185.71,,,
,00:02:16,45,0.0,00:00,,,,185.71,,,
,00:02:17,45,0.0,00:00,,,,185.71,,,
,00:02:18,45,0.0,00:00,,,,186.82,,,
,00:02:19,45,0.0,00:00,,,,186.82,,,
,00:02:20,45,0.0,00:00,,,,186.82,,,
,00:02:21,45,0.0,00:00,,,,186.82,,,
,00:02:22,45,0.0,00:00,,,,186.82,,,
,00:02:23,45,0.0,00:00,,,,186.82,,,
,00:02:24,45,0.0,00:00,,,,186.82,,,
,00:02:25,45,0.0,00:00,,,,186.82,,,
,00:02:26,45,0.0,00:00,,,,186.82,,,
